IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE
2015,"SFPP, LP",38.845635,-122.232341,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,WYOMING PIPELINE COMPANY,43.788761,-104.415602,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,PHILLIPS 66 PIPELINE LLC,29.991413,-93.987564,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,35.948453,-96.762003,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,"PLAINS PIPELINE, L.P.",32.08076,-103.17807,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,ENBRIDGE STORAGE (CUSHING) L.L.C.,35.936355,-96.750348,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,MOTIVA ENTERPRISE LLC,29.858881,-93.956656,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,MARATHON PIPE LINE LLC,38.17264002,-85.84931981,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,"BUCKEYE PARTNERS, LP",40.535033,-74.260967,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,"PLAINS PIPELINE, L.P.",35.01937,-119.06305,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,"MAGELLAN PIPELINE COMPANY, LP",32.16315,-97.00595,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,ROSE ROCK MIDSTREAM L.P.,38.1021533,-99.00453106,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,WILLIAMS FIELD SERVICES,40.262706,-80.264106,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,32.023108,-102.012261,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41.090482,-88.298295,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,PHILLIPS 66 PIPELINE LLC,39.763568,-104.826857,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.465709,-103.57379,CRUDE OIL,NO,CARBON STEEL,OTHER
2015,"SHELL PIPELINE CO., L.P.",29.7177027,-95.1871166,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,INLAND CORPORATION,40.70945,-84.1314,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,"MAGELLAN AMMONIA PIPELINE, L.P.",36.81045,-97.8319,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,"WESTERN REFINING PIPELINE, LLC",35.73235,-107.747355,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,WYOMING PIPELINE COMPANY,43.788761,-104.415602,CRUDE OIL,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",47.325278,-93.764167,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"MAGELLAN PIPELINE COMPANY, LP",39.1393,-94.60325,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,31.899645,-102.638756,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41.51458,-87.45134,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"JP ENERGY MARKETING, LLC",33.947489,-97.021931,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2015,WEST TEXAS GULF PIPELINE CO,32.52944,-100.83055,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,COLONIAL PIPELINE CO,30.71105,-91.28417,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2015,MARATHON PIPE LINE LLC,41.511142,-87.445436,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,"BUCKEYE PARTNERS, LP",40.6017,-74.260967,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,ENTERPRISE PRODUCTS OPERATING LLC,36.232606,-107.54596,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72979,-95.22212,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,"GENESIS PIPELINE USA, L.P.",30.548063,-91.193891,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,ENTERPRISE PRODUCTS OPERATING LLC,40.366817,-80.584594,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2015,HARVEST PIPELINE COMPANY,29.419868,-89.515921,CRUDE OIL,YES,CARBON STEEL,OTHER
2015,ENTERPRISE PRODUCTS OPERATING LLC,30.566736,-97.621066,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,BUTTE PIPELINE CO,46.39053,-104.45044,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,"PLAINS PIPELINE, L.P.",31.136282,-102.189062,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,29.952065,-96.861438,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",46.68904,-92.06135,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"PLAINS MARKETING, L.P.",35.936677,-96.745218,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,"ONEOK NGL PIPELINE, LLC",35.31111,-97.00602,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER
2015,COLONIAL PIPELINE CO,39.849005,-75.502586,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,29.470028,-96.626722,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,EXXONMOBIL PIPELINE CO,29.617889,-96.350778,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,CALNEV PIPELINE CO,34.183191,-117.365394,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,MARATHON PIPE LINE LLC,30.01177,-90.857704,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,NORTH DAKOTA PIPELINE COMPANY LLC,48.014962,-98.010309,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,BRIDGER PIPELINE LLC,47.03163,-104.77022,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"CRIMSON GULF, LLC",29.310878,-89.296158,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,31.899645,-102.638756,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2015,"KOCH PIPELINE COMPANY, L.P.",45.698007,-93.996983,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,34.001474,-98.812338,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"ONEOK NGL PIPELINE, LLC",34.816479,-97.442674,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,SUNOCO PIPELINE L.P.,29.98266,-94.06191,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2015,"TALLGRASS PONY EXPRESS PIPELINE, LLC",40.162536,-101.529805,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",46.6885,-92.05685,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,"SFPP, LP",37.940135,-122.376323,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2015,ENTERPRISE PRODUCTS OPERATING LLC,28.885881,-96.433027,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,RUPTURE
2015,ENBRIDGE PIPELINES (OZARK) L.L.C.,35.95886,-96.75335,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,MID - VALLEY PIPELINE CO,40.70825,-84.12206,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,28.949113,-95.430507,CRUDE OIL,YES,CARBON STEEL,LEAK
2015,PHILLIPS 66 COMPANY - SWEENY REFINERY,29.069927,-95.716402,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,ENTERPRISE CRUDE PIPELINE LLC,35.940253,-96.747933,CRUDE OIL,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,"PLAINS PIPELINE, L.P.",28.525786,-99.222804,CRUDE OIL,NO,CARBON STEEL,LEAK
2015,PLANTATION PIPE LINE CO,33.287449,-86.83171,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2015,"PLAINS PIPELINE, L.P.",32.011423,-102.012891,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2014,ENTERPRISE PRODUCTS OPERATING LLC,27.79952,-97.5645,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,EXXONMOBIL PIPELINE CO,29.615889,-96.344667,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,MARATHON PIPE LINE LLC,39.6854,-87.23644,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,WILLIAMS FIELD SERVICES,40.262706,-80.264106,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,RUPTURE
2014,MARATHON PIPE LINE LLC,30.016724,-90.853104,CRUDE OIL,YES,CARBON STEEL,OTHER
2014,"MAGELLAN TERMINALS HOLDINGS, LP",35.92612,-96.7459,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"MAGELLAN PIPELINE COMPANY, LP",39.84541,-104.91319,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OVERFILL OR OVERFLOW
2014,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.782428,-103.960045,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW
2014,"KOCH PIPELINE COMPANY, L.P.",47.303798,-95.187438,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"PLAINS PIPELINE, L.P.",42.851147,-106.357092,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,"BUCKEYE PARTNERS, LP",41.643229,-87.467121,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,EXXONMOBIL PIPELINE CO,29.579031,-96.076544,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,ASIG - HONOLULU,21.31774,-157.89055,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",40.162536,-101.529805,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,WYOMING PIPELINE COMPANY,43.66693333,-105.0670667,CRUDE OIL,NO,CARBON STEEL,OTHER
2014,"BUCKEYE PARTNERS, LP",41.644934,-87.47608,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,"PLAINS PIPELINE, L.P.",28.526987,-99.223782,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,PLANTATION PIPE LINE CO,34.545017,-82.50691,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,OTHER
2014,COLONIAL PIPELINE CO,33.85623,-84.63053,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,"BUCKEYE PARTNERS, LP",40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2014,PHILLIPS 66 PIPELINE LLC,35.646475,-119.955655,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"SFPP, LP",38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,KINDER MORGAN COCHIN LLC,46.370782,-97.467557,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,ENTERPRISE CRUDE PIPELINE LLC,32.000452,-102.26999,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,PLANTATION PIPE LINE CO,34.544428,-82.507594,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,CENTURION PIPELINE L.P.,32.15603,-102.16955,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",45.97528,-86.24556,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,ENTERPRISE PRODUCTS OPERATING LLC,29.76621,-95.012446,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2014,KINDER MORGAN CO2 CO. LP,31.1158,-102.2931,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,LEAK
2014,PHILLIPS 66 PIPELINE LLC,29.717845,-95.178373,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,KINDER MORGAN COCHIN LLC,41.01816,-88.015049,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",46.69354,-92.049,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,"PLAINS PIPELINE, L.P.",44.94151,-108.8267,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"ONEOK NGL PIPELINE, LLC",34.462837,-97.688497,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER
2014,"PLAINS PIPELINE, L.P.",42.23326,-104.68633,CRUDE OIL,YES,,LEAK
2014,"PLAINS PIPELINE, L.P.",32.99344,-102.78992,CRUDE OIL,YES,CARBON STEEL,OVERFILL OR OVERFLOW
2014,ENTERPRISE CRUDE PIPELINE LLC,29.760156,-96.148478,CRUDE OIL,NO,CARBON STEEL,OTHER
2014,EXPLORER PIPELINE CO,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,"WESTERN REFINING PIPELINE, LLC",36.487768,-108.129948,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"BUCKEYE PARTNERS, LP",40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,BUTTE PIPELINE CO,46.38995,-104.452,CRUDE OIL,,CARBON STEEL,LEAK
2014,"BUCKEYE PARTNERS, LP",40.536111,-74.256944,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,"MAGELLAN PIPELINE COMPANY, LP",36.41801,-97.81118,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,SUNOCO PIPELINE L.P.,32.53403,-94.84332,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,"PLAINS MARKETING, L.P.",35.936666,-96.745218,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,29.066613,-97.368731,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"TALLGRASS PONY EXPRESS PIPELINE, LLC",40.701149,-103.181597,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"WESTERN REFINING PIPELINE, LLC",36.48794,-108.16955,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,CENTRAL FLORIDA PIPELINE CORP,28.422698,-81.370474,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,"SHELL PIPELINE CO., L.P.",35.26177777,-119.0744917,CRUDE OIL,,,LEAK
2014,"PLAINS PIPELINE, L.P.",34.48407,-97.547686,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,EXPLORER PIPELINE CO,30.878502,-96.542335,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,OTHER
2014,ENTERPRISE CRUDE PIPELINE LLC,32.02424,-102.013347,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,CALNEV PIPELINE CO,35.276957,-116.021774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,CRIMSON PIPELINE L.P.,33.806106,-118.158872,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,OLYMPIC PIPE LINE COMPANY,48.455641,-122.390712,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,"CALUMET MONTANA REFINING, LLC",47.52353,-111.29504,CRUDE OIL,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,ENTERPRISE PRODUCTS OPERATING LLC,41.642669,-91.284455,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,MECHANICAL PUNCTURE
2014,"PLAINS PIPELINE, L.P.",28.33034,-99.70332,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41.63611,-88.04639,CRUDE OIL,YES,,LEAK
2014,SUNOCO PIPELINE L.P.,32.11457,-94.96274,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,MARATHON PIPE LINE LLC,37.86364,-85.71544,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,ENTERPRISE CRUDE PIPELINE LLC,33.057483,-98.67571,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",41.51556,-87.44861,CRUDE OIL,NO,,LEAK
2014,SUNOCO PIPELINE L.P.,36.04031,-97.91048,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,ROSE ROCK MIDSTREAM L.P.,35.982628,-96.764171,CRUDE OIL,YES,,LEAK
2014,"BLUE RACER MIDSTREAM, LLC",39.784839,-80.96325,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,RUPTURE
2014,KINDER MORGAN CO2 CO. LP,32.75828,-100.96146,CO2 (CARBON DIOXIDE),NO,CARBON STEEL,LEAK
2014,PHILLIPS 66 PIPELINE LLC,36.472798,-102.268817,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,,LEAK
2014,COLONIAL PIPELINE CO,30.16968,-93.33548,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,ENTERPRISE PRODUCTS OPERATING LLC,37.14269,-107.78608,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,,OTHER
2014,COLONIAL PIPELINE CO,30.718259,-91.278117,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,WYOMING PIPELINE COMPANY,43.31996,-104.32384,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,COLONIAL PIPELINE CO,30.05012,-93.7743,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,ENTERPRISE CRUDE PIPELINE LLC,31.656494,-102.24815,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"MAGELLAN PIPELINE COMPANY, LP",38.88162,-94.74517,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,SUNOCO PIPELINE L.P.,30.18148,-94.42918,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,WYOMING PIPELINE COMPANY,43.78774166,-104.4168417,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,MID - VALLEY PIPELINE CO,32.652787,-93.981854,CRUDE OIL,YES,CARBON STEEL,RUPTURE
2014,KINDER MORGAN CRUDE AND CONDENSATE LLC,29.066379,-97.369206,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,LEAK
2014,ENTERPRISE CRUDE PIPELINE LLC,32.02424,-102.013347,CRUDE OIL,NO,,LEAK
2014,CHEVRON PETROCHEMICAL PIPELINE LLC,30.0503,-93.721048,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,YES,CARBON STEEL,LEAK
2014,SUNOCO PIPELINE L.P.,34.87656,-97.79842,CRUDE OIL,YES,CARBON STEEL,LEAK
2014,PHILLIPS 66 PIPELINE LLC,41.782605,-107.116503,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,YES,,OTHER
2014,WYOMING PIPELINE COMPANY,43.787925,-104.4171139,CRUDE OIL,NO,CARBON STEEL,OTHER
2014,"SFPP, LP",37.69212,-122.3997,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW
2014,ENTERPRISE PRODUCTS OPERATING LLC,30.19156,-95.35386,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,LEAK
2014,"MAGELLAN PIPELINE COMPANY, LP",47.12312,-96.94799,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK
2014,PHILLIPS 66 PIPELINE LLC,31.950527,-102.603994,CRUDE OIL,NO,CARBON STEEL,LEAK
2014,DCP MIDSTREAM,29.08966,-96.62664,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,NO,CARBON STEEL,OTHER
2014,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72979,-95.22212,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,NO,,OTHER
2014,"KOCH PIPELINE COMPANY, L.P.",27.770422,-97.54975,CRUDE OIL,NO,CARBON STEEL,LEAK
