IYEAR,NAME,OPERATOR_CITY_NAME,OPERATOR_STATE_ABBREVIATION,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE
2019,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,29.622572,-90.689097,CRUDE OIL,1,,1,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,EXXONMOBIL PIPELINE CO,SPRING,TX,30.173127,-90.787278,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,18,0,0,NO,,NO,,YES,CARBON STEEL,OTHER,
2019,"MAGELLAN TERMINALS HOLDINGS, LP",TULSA,OK,27.810227,-97.437629,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,28.94975,-95.43009,CRUDE OIL,1,,1,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2019,CENTURION PIPELINE L.P.,HOUSTON,TX,34.765475,-99.32194444,CRUDE OIL,4201,,1897,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2019,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,30.1671,-90.8025,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.01,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"EXPRESS HOLDINGS (USA), LLC",HOUSTON,TX,42.866095,-106.417519,CRUDE OIL,4,,4,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,"COUNTRYMARK REFINING AND LOGISTICS, LLC",INDIANAPOLIS,IN,38.790784,-89.069841,CRUDE OIL,0.5,,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"WESTERN REFINING LOGISTICS, LP",DENVER,CO,31.8051,-103.8126,CRUDE OIL,0.1,,0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,ALYESKA PIPELINE SERVICE CO,ANCHORAGE,AK,61.897097,-145.298884,CRUDE OIL,4,,4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"ONEOK NGL PIPELINE, LLC",TULSA,OK,32.5792,-95.9798,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.35,5,0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"MAGELLAN PIPELINES HOLDINGS, LP",TULSA,OK,35.9904,-96.577985,CRUDE OIL,3,,3,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,OLYMPIC PIPE LINE COMPANY,CHICAGO,IL,46.26538,-122.8829,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.19,,0.19,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",DALLAS,TX,31.76452285,-106.3839004,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,341,,93,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2019,"BKEP CRUDE, LLC",TULSA,OK,35.51847,-101.91335,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.08,,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING
2019,ORYX DELAWARE OIL TRANSPORT LLC,MIDLAND,TX,31.48663,-103.524065,CRUDE OIL,4.75,,4.75,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,DCP MIDSTREAM,DENVER,CO,29.34572,-100.562198,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,13,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2019,TORRANCE VALLEY PIPELINE COMPANY LLC,PARSIPPANY,NJ,35.43513,-119.68239,CRUDE OIL,9.2,,9.2,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2019,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,30.280692,-96.948503,CRUDE OIL,10,,10,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2019,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,40.58953,-74.225518,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.19,,0.19,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,EXXONMOBIL PIPELINE CO,SPRING,TX,30.010793,-90.860891,CRUDE OIL,18,,18,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,MID - VALLEY PIPELINE CO,HOUSTON,TX,40.70666,-84.12268,CRUDE OIL,0.19,,0.19,NO,,NO,,NO,CARBON STEEL,OTHER,
2019,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,39.68194,-104.78501,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.98,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",DALLAS,TX,32.56314783,-99.78808901,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,,0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,GREAT SALT PLAINS PIPELINE LLC,WICHITA,KS,36.246108,-97.264198,CRUDE OIL,19,,0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,"ENABLE GAS GATHERING, LLC",OKLAHOMA CITY,OK,34.62492,-97.173661,CRUDE OIL,0.3,,0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,37.718328,-97.419813,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.23,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2019,MARATHON PIPE LINE LLC,FINDLAY,OH,41.637437,-87.501584,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.8,,1.7,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,"HILAND CRUDE, LLC",HOUSTON,TX,46.192304,-103.953154,CRUDE OIL,22,,22,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.723747,-95.202251,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,"CCPS TRANSPORTATION, LLC",HOUSTON,TX,35.937033,-96.752431,CRUDE OIL,0.17,,0.17,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"PLAINS PIPELINE, L.P.",HOUSTON,TX,35.935277,-96.731944,CRUDE OIL,4.3,,4.3,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2019,PLANTATION PIPE LINE CO,HOUSTON,TX,35.28024,-80.93964,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,,0.3,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,30.4149,-95.3253,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"PLAINS PIPELINE, L.P.",HOUSTON,TX,31.88953,-103.956774,CRUDE OIL,0.5,,0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2019,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,WICHITA,KS,29.94022,-90.4816,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,23,0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,32.463,-93.7874,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,,0.48,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,29.156667,-90.175711,CRUDE OIL,297,,297,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2019,EXXONMOBIL OIL CORPORATION,BEAUMONT,TX,30.02811,-94.082223,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.63,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,39.17354,-95.20931,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3,0,0,NO,,NO,,YES,CARBON STEEL,OTHER,
2019,SUNOCO PARTNERS MARKETING & TERMINALS LP,HOUSTON,TX,29.9967,-93.98765,CRUDE OIL,0.36,,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,"EQUISTAR CHEMICALS, L.P.",HOUSTON,TX,29.041106,-95.366832,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0,0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2019,PERMIAN EXPRESS PARTNERS LLC,HOUSTON,TX,32.5303,-100.8297,CRUDE OIL,20,,20,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"NUSTAR LOGISTICS, L.P.",SAN ANTONIO,TX,33.91311,-98.43587,CRUDE OIL,0.4,,0.4,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"BKEP PIPELINE, LLC",SUGAR LAND,TX,36.0054,-96.75046,CRUDE OIL,140,,140,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,"ONEOK NGL PIPELINE, LLC",TULSA,OK,35.857117,-97.789973,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.05,0,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"DELEK LOGISTICS OPERATING, LLC.",DALLAS,TX,32.35415,-93.67843,CRUDE OIL,3,,3,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.,HOUSTON,TX,42.910479,-88.874779,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,29,,12,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,ENERGY TRANSFER COMPANY,HOUSTON,TX,30.68425,-101.27124,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,243,49.7,0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,64,,64,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,EXXONMOBIL PIPELINE CO,SPRING,TX,29.694536,-95.055497,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.49,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,HARVEST MIDSTREAM COMPANY,HOUSTON,TX,28.40872,-98.21365,CRUDE OIL,2,,2,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,36.4978,-90.2871,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.33,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,COLONIAL PIPELINE CO,ALPHARETTA,GA,39.94446,-74.93466,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.3,,0.3,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK
2019,"COUNTRYMARK REFINING AND LOGISTICS, LLC",INDIANAPOLIS,IN,38.21593,-88.569288,CRUDE OIL,0.7,,0.7,NO,,NO,,YES,CARBON STEEL,OTHER,
2019,WEST TEXAS GULF PIPELINE CO,HOUSTON,TX,32.23139,-95.66336,CRUDE OIL,2,,2,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,44.623013,-95.694092,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,93,,78,NO,,NO,,YES,CARBON STEEL,OTHER,
2019,"PLAINS PIPELINE, L.P.",HOUSTON,TX,34.69902,-97.6944,CRUDE OIL,0.5,,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,"PLAINS PIPELINE, L.P.",HOUSTON,TX,32.068361,-91.544865,CRUDE OIL,89,,89,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,40.896397,-85.451073,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2019,CHEVRON PIPE LINE CO,HOUSTON,TX,28.867303,-90.490614,CRUDE OIL,0.14,,0.14,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.7602,-95.1429,CRUDE OIL,4,,4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"SHELL PIPELINE CO., L.P.",HOUSTON,TX,29.622572,-90.689097,CRUDE OIL,14.1,,14.1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"FLINT HILLS RESOURCES, LC",WICHITA,KS,28.937256,-97.798827,CRUDE OIL,56,,52,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,CHEVRON PIPE LINE CO,HOUSTON,TX,38.02178,-122.06197,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15.5,,15.5,NO,,NO,,NO,CARBON STEEL,OTHER,
2019,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.05436,-97.79099,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.36,,0.36,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2019,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,38.847215,-94.744678,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.7,,0.7,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,35.4858,-106.7153,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,,0.1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"FLINT HILLS RESOURCES, LC",WICHITA,KS,38.820179,-90.09127,CRUDE OIL,1.52,,1.14,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,35.969552,-96.01434,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13,,13,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,TORRANCE VALLEY PIPELINE COMPANY LLC,PARSIPPANY,NJ,35.063187,-119.065405,CRUDE OIL,27.75,,27.75,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK
2019,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",DALLAS,TX,32.56357282,-99.78830895,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.97,,0.97,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,EXPLORER PIPELINE CO,TULSA,OK,29.858643,-94.978492,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.57,,5.57,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,KINDER MORGAN CO2 CO. LP,HOUSTON ,TX,33.96455,-104.58069,CO2 (CARBON DIOXIDE),37.7,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,COLONIAL PIPELINE CO,ALPHARETTA,GA,36.13703,-86.66029,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,340.79,,55.14,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,
2019,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",TULSA,OK,29.794468,-95.279326,CRUDE OIL,0.6,,0.6,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"BUCKEYE PARTNERS, LP",BREINIGSVILLE,PA,41.642443,-87.474361,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.7,,0.7,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,46.687573,-92.058995,CRUDE OIL,2,,2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,"FLINT HILLS RESOURCES, LC",WICHITA,KS,38.819032,-90.091097,CRUDE OIL,0.12,,0.12,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,FORMULA MIDSTREAM PARTNERS LLC,DALLAS,TX,28.66775,-98.424895,CRUDE OIL,10,,10,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,MARATHON PIPE LINE LLC,FINDLAY,OH,39.520706,-87.084682,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,112,,8,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2019,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,29.3469,-94.938,CRUDE OIL,0.1,,0.1,NO,,NO,,NO,CARBON STEEL,OTHER,
2019,COLONIAL PIPELINE CO,ALPHARETTA,GA,35.581489,-78.4399104,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,72.02,,72.02,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"MAGELLAN PIPELINE COMPANY, LP",TULSA,OK,46.709035,-92.288891,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4.76,,4.76,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,SUNOCO PIPELINE L.P.,HOUSTON,TX,34.6094444,-98.851944,CRUDE OIL,0.11,,0.11,NO,,NO,,NO,CARBON STEEL,OTHER,
2019,PHILLIPS 66 PIPELINE LLC,HOUSTON,TX,38.49967984,-90.32960987,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.44,1564,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,BELLE FOURCHE PIPELINE CO,CASPER,WY,44.293682,-105.066773,CRUDE OIL,3,,3,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,
2019,"MAGELLAN TERMINALS HOLDINGS, LP",TULSA,OK,29.72397,-95.197453,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5,,5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,MID - VALLEY PIPELINE CO,HOUSTON,TX,39.03502,-84.69038,CRUDE OIL,0.24,,0.24,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,41.43777,-96.34277,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,118,172,0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER
2019,VALERO REFINING COMPANY - CALIFORNIA,SAN ANTONIO,TX,38.059227,-122.134849,CRUDE OIL,0.7,,0.7,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,MID - VALLEY PIPELINE CO,HOUSTON,TX,32.48265,-94.83272,CRUDE OIL,10,,10,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,MARATHON PIPE LINE LLC,FINDLAY,OH,40.031642,-82.470435,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1,,0.12,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,"EXPRESS HOLDINGS (USA), LLC",HOUSTON,TX,39.413469,-92.845878,CRUDE OIL,27,,27,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"PLAINS PIPELINE, L.P.",HOUSTON,TX,31.431105,-102.378011,CRUDE OIL,95,,80,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"KINDER MORGAN LIQUID TERMINALS, LLC",HOUSTON,TX,29.728668,-95.200173,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4,,4,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HOUSTON,TX,46.685942,-92.06216,CRUDE OIL,1.71,,1.71,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2019,"MEDALLION OPERATING COMPANY, LLC",IRVING,TX,31.361163,-101.513858,CRUDE OIL,1,,1,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK
2019,ENBRIDGE STORAGE (CUSHING) L.L.C.,HOUSTON,TX,35.9592,-96.7534,CRUDE OIL,0.12,,0.12,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"PLAINS PIPELINE, L.P.",HOUSTON,TX,31.634409,-101.708221,CRUDE OIL,125,,110,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE
2019,WHITING PETROLEUM CORP,DENVER,CO,40.78062,-103.94451,CRUDE OIL,0.4,,0.4,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,TARGA DOWNSTREAM LLC,HOUSTON,TX,34.58527777,-96.28979722,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"TEXOMA CRUDE OIL PIPELINE CO., LLC",DENVER,CO,34.20242,-97.48605,CRUDE OIL,25,,20,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,"MEDALLION OPERATING COMPANY, LLC",IRVING,TX,32.52759,-100.85185,CRUDE OIL,3,,3,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING
2019,"ONEOK NGL PIPELINE, LLC",TULSA,OK,37.60439,-97.86245,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.26,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,ENTERPRISE PRODUCTS OPERATING LLC,HOUSTON,TX,38.3093,-87.3926,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.02,,1.02,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE
2019,"SUMMIT MIDSTREAM PARTNERS, LLC",HOUSTON,TX,48.2727898,-103.360108,CRUDE OIL,1,,1,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"TEXOMA CRUDE OIL PIPELINE CO., LLC",DENVER,CO,34.38949,-97.82985,CRUDE OIL,1250,,1077,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE
2019,WYOMING PIPELINE COMPANY,HOUSTON,TX,43.82592,-104.32507,CRUDE OIL,142,,142,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK
2019,TORRANCE VALLEY PIPELINE COMPANY LLC,PARSIPPANY,NJ,35.225011,-119.5604561,CRUDE OIL,4,,4,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING
2019,"DELEK CRUDE LOGISTICS, LLC.",DALLAS,TX,33.345827,-95.074134,CRUDE OIL,1.5,,1,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
2019,TORRANCE VALLEY PIPELINE COMPANY LLC,PARSIPPANY,NJ,34.992215,-118.943229,CRUDE OIL,0.1,,0,NO,,NO,,NO,CARBON STEEL,OTHER,
2019,"FRONT RANGE PIPELINE, LLC.",LAUREL,MT,46.755689,-109.857509,CRUDE OIL,417,,416,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER
2019,ENTERPRISE CRUDE PIPELINE LLC,HOUSTON,TX,31.068913,-98.732867,CRUDE OIL,750,,650,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,
2019,COLONIAL PIPELINE CO,ALPHARETTA,GA,34.55278,-82.48773,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.14,,0.14,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER
